Genero;Vehiculo;Propiedad;Hijos;Ingresos_Anuales;Categoria_Ingresos;Nivel_Educacion;Estado Civil;Tipo_Vivienda;Edad;Empleo;Tamano_Familia;Estado
M;Y;Y; 2 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;34;N; 4 ;0
M;Y;N; - ; 135.000 ;Working;Secondary / secondary special;Married;With parents;33;N; 2 ;7
M;N;N; - ; 112.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;32;N; 1 ;7
M;N;N; - ; 112.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;32;N; 1 ;6
F;N;Y; - ; 121.500 ;Pensioner;Incomplete higher;Civil marriage;House / apartment;52;Y; 2 ;6
F;N;Y; - ; 157.500 ;Commercial associate;Secondary / secondary special;Married;House / apartment;46;N; 2 ;6
F;N;Y; - ; 157.500 ;Commercial associate;Secondary / secondary special;Married;House / apartment;46;N; 2 ;6
M;N;N; - ; 166.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;23;N; 1 ;6
F;N;Y; - ; 202.500 ;Working;Secondary / secondary special;Civil marriage;House / apartment;54;N; 2 ;0
F;N;Y; - ; 157.500 ;Working;Secondary / secondary special;Married;House / apartment;42;N; 2 ;6
F;N;Y; 1 ; 135.000 ;Commercial associate;Higher education;Married;House / apartment;32;N; 3 ;6
F;N;Y; - ; 135.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;33;N; 2 ;6
F;N;Y; - ; 135.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;33;N; 2 ;7
F;Y;Y; 1 ; 135.000 ;State servant;Higher education;Married;House / apartment;42;N; 3 ;6
F;N;N; 2 ; 247.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;36;N; 3 ;0
M;Y;N; - ; 225.000 ;Working;Secondary / secondary special;Single / not married;House / apartment;33;N; 1 ;0
F;N;Y; - ; 112.500 ;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;49;N; 2 ;7
F;N;Y; - ; 90.000 ;Pensioner;Higher education;Married;House / apartment;62;Y; 2 ;6
F;N;Y; - ; 337.500 ;Working;Secondary / secondary special;Married;House / apartment;49;N; 2 ;0
F;N;Y; - ; 180.000 ;Working;Higher education;Single / not married;House / apartment;43;N; 1 ;1
M;N;N; - ; 225.000 ;Working;Secondary / secondary special;Single / not married;House / apartment;26;N; 1 ;6
M;Y;Y; - ; 135.000 ;Working;Secondary / secondary special;Married;House / apartment;48;N; 2 ;6
F;N;Y; - ; 202.500 ;Pensioner;Secondary / secondary special;Widow;House / apartment;64;Y; 1 ;6
M;N;Y; - ; 103.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;64;Y; 2 ;6
M;N;Y; - ; 103.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;64;Y; 2 ;6
F;N;N; 1 ; 202.500 ;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;33;N; 3 ;6
F;N;N; 1 ; 202.500 ;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;33;N; 3 ;0
M;N;N; - ; 270.000 ;Working;Secondary / secondary special;Married;House / apartment;36;N; 2 ;6
M;N;N; - ; 270.000 ;Working;Secondary / secondary special;Married;House / apartment;36;N; 2 ;6
F;Y;Y; - ; 112.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;57;Y; 2 ;6
F;N;N; - ; 315.000 ;Working;Secondary / secondary special;Married;House / apartment;61;N; 2 ;6
F;N;Y; 2 ; 270.000 ;Commercial associate;Higher education;Married;House / apartment;42;N; 4 ;7
F;N;Y; 2 ; 270.000 ;Commercial associate;Higher education;Married;House / apartment;42;N; 4 ;7
F;N;Y; - ; 265.500 ;State servant;Higher education;Married;House / apartment;49;N; 2 ;6
F;N;Y; 1 ; 180.000 ;Working;Higher education;Married;House / apartment;29;N; 3 ;6
M;N;Y; - ; 90.000 ;Working;Secondary / secondary special;Single / not married;House / apartment;29;N; 1 ;0
F;N;Y; - ; 135.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;53;N; 2 ;6
F;N;Y; - ; 135.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;53;N; 2 ;6
F;N;Y; - ; 135.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;53;N; 2 ;7
M;Y;Y; - ; 270.000 ;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;31;N; 1 ;6
M;Y;Y; - ; 90.000 ;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;34;N; 2 ;6
F;Y;Y; - ; 661.500 ;Commercial associate;Higher education;Married;House / apartment;55;N; 2 ;6
F;N;Y; - ; 162.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;63;Y; 2 ;6
F;N;Y; - ; 162.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;63;Y; 2 ;0
F;N;Y; 2 ; 216.000 ;Commercial associate;Secondary / secondary special;Married;With parents;36;N; 4 ;0
F;N;Y; - ; 103.500 ;Working;Incomplete higher;Married;House / apartment;33;N; 2 ;7
F;N;Y; - ; 103.500 ;Working;Incomplete higher;Married;House / apartment;33;N; 2 ;6
F;N;Y; - ; 103.500 ;Working;Incomplete higher;Married;House / apartment;33;N; 2 ;6
F;N;Y; - ; 103.500 ;Working;Incomplete higher;Married;House / apartment;33;N; 2 ;6
F;N;Y; - ; 103.500 ;Working;Incomplete higher;Married;House / apartment;33;N; 2 ;6
F;N;Y; - ; 103.500 ;Working;Incomplete higher;Married;House / apartment;33;N; 2 ;6
F;N;Y; - ; 103.500 ;Working;Incomplete higher;Married;House / apartment;33;N; 2 ;6
F;N;Y; - ; 103.500 ;Working;Incomplete higher;Married;House / apartment;33;N; 2 ;6
F;N;Y; - ; 103.500 ;Working;Incomplete higher;Married;House / apartment;33;N; 2 ;0
F;N;Y; - ; 103.500 ;Working;Incomplete higher;Married;House / apartment;33;N; 2 ;6
F;N;Y; - ; 103.500 ;Working;Incomplete higher;Married;House / apartment;33;N; 2 ;6
F;N;Y; - ; 103.500 ;Working;Incomplete higher;Married;House / apartment;33;N; 2 ;6
F;N;Y; - ; 103.500 ;Working;Incomplete higher;Married;House / apartment;33;N; 2 ;0
F;N;Y; - ; 135.000 ;Pensioner;Higher education;Separated;House / apartment;60;Y; 1 ;0
M;N;Y; 1 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 3 ;7
M;N;Y; 1 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 3 ;7
M;N;Y; 1 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 3 ;7
M;N;Y; 1 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 3 ;7
F;N;Y; - ; 135.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;59;Y; 2 ;6
F;N;Y; - ; 135.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;59;Y; 2 ;6
F;N;Y; - ; 135.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;59;Y; 2 ;6
M;N;N; 2 ; 202.500 ;Working;Secondary / secondary special;Married;House / apartment;26;N; 4 ;7
M;N;N; 2 ; 202.500 ;Working;Secondary / secondary special;Married;House / apartment;26;N; 4 ;0
F;Y;Y; - ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;7
F;Y;Y; - ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;44;N; 2 ;6
F;N;Y; - ; 135.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;56;N; 2 ;0
F;N;Y; - ; 135.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;56;N; 2 ;0
F;N;Y; - ; 135.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;56;N; 2 ;6
F;N;Y; - ; 135.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;56;N; 2 ;6
M;Y;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;26;N; 2 ;6
M;Y;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;26;N; 2 ;7
M;Y;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;26;N; 2 ;6
M;Y;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;26;N; 2 ;6
M;Y;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;26;N; 2 ;7
M;Y;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;26;N; 2 ;6
M;Y;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;26;N; 2 ;6
M;Y;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;26;N; 2 ;6
M;Y;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;26;N; 2 ;6
M;Y;Y; 2 ; 180.000 ;Working;Secondary / secondary special;Married;House / apartment;41;N; 4 ;0
M;Y;Y; 2 ; 180.000 ;Working;Secondary / secondary special;Married;House / apartment;41;N; 4 ;6
M;Y;Y; 2 ; 180.000 ;Working;Secondary / secondary special;Married;House / apartment;41;N; 4 ;6
M;Y;Y; 2 ; 180.000 ;Working;Secondary / secondary special;Married;House / apartment;41;N; 4 ;6
M;Y;Y; 2 ; 180.000 ;Working;Secondary / secondary special;Married;House / apartment;41;N; 4 ;0
F;N;Y; 1 ; 112.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;41;N; 2 ;7
F;N;Y; 1 ; 112.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;41;N; 2 ;7
F;N;Y; 1 ; 112.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;41;N; 2 ;7
M;Y;Y; - ; 202.500 ;Working;Secondary / secondary special;Married;House / apartment;55;N; 2 ;7
M;Y;Y; - ; 202.500 ;Working;Secondary / secondary special;Married;House / apartment;55;N; 2 ;1
M;Y;Y; - ; 202.500 ;Working;Secondary / secondary special;Married;House / apartment;55;N; 2 ;1
M;Y;Y; - ; 202.500 ;Working;Secondary / secondary special;Married;House / apartment;55;N; 2 ;0
F;N;Y; - ; 112.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;67;Y; 2 ;6
F;N;Y; - ; 112.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;67;Y; 2 ;6
F;N;Y; - ; 112.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;67;Y; 2 ;6
F;N;Y; - ; 112.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;67;Y; 2 ;6
F;N;Y; - ; 112.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;67;Y; 2 ;6
F;N;Y; - ; 112.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;67;Y; 2 ;6
F;N;Y; - ; 112.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;67;Y; 2 ;6
F;N;Y; - ; 112.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;67;Y; 2 ;6
F;N;Y; - ; 112.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;67;Y; 2 ;6
F;N;Y; - ; 112.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;67;Y; 2 ;6
F;N;Y; 2 ; 202.500 ;Commercial associate;Secondary / secondary special;Civil marriage;Municipal apartment;32;N; 4 ;6
F;N;Y; 2 ; 202.500 ;Commercial associate;Secondary / secondary special;Civil marriage;Municipal apartment;32;N; 4 ;6
M;N;Y; - ; 135.000 ;Commercial associate;Higher education;Married;House / apartment;53;N; 2 ;7
F;Y;Y; 1 ; 54.000 ;Working;Secondary / secondary special;Married;House / apartment;46;N; 3 ;6
F;Y;Y; 1 ; 54.000 ;Working;Secondary / secondary special;Married;House / apartment;46;N; 3 ;6
F;Y;Y; 1 ; 54.000 ;Working;Secondary / secondary special;Married;House / apartment;46;N; 3 ;6
F;Y;Y; 1 ; 54.000 ;Working;Secondary / secondary special;Married;House / apartment;46;N; 3 ;6
M;N;N; - ; 180.000 ;Working;Secondary / secondary special;Single / not married;House / apartment;50;N; 1 ;7
M;Y;Y; - ; 202.500 ;Commercial associate;Higher education;Married;House / apartment;29;N; 2 ;6
M;Y;Y; - ; 202.500 ;Commercial associate;Higher education;Married;House / apartment;29;N; 2 ;6
M;Y;Y; - ; 202.500 ;Commercial associate;Higher education;Married;House / apartment;29;N; 2 ;6
M;Y;Y; - ; 202.500 ;Commercial associate;Higher education;Married;House / apartment;29;N; 2 ;6
M;Y;Y; - ; 202.500 ;Commercial associate;Higher education;Married;House / apartment;29;N; 2 ;6
M;Y;Y; - ; 202.500 ;Commercial associate;Higher education;Married;House / apartment;29;N; 2 ;6
F;N;Y; 2 ; 180.000 ;State servant;Higher education;Married;House / apartment;31;N; 4 ;6
F;N;Y; 2 ; 180.000 ;State servant;Higher education;Married;House / apartment;31;N; 4 ;6
F;N;Y; 2 ; 180.000 ;State servant;Higher education;Married;House / apartment;31;N; 4 ;6
F;N;Y; 2 ; 180.000 ;State servant;Higher education;Married;House / apartment;31;N; 4 ;6
F;N;Y; 2 ; 180.000 ;State servant;Higher education;Married;House / apartment;31;N; 4 ;6
F;N;Y; 2 ; 180.000 ;State servant;Higher education;Married;House / apartment;31;N; 4 ;7
F;N;Y; 2 ; 180.000 ;State servant;Higher education;Married;House / apartment;31;N; 4 ;6
F;N;N; 1 ; 112.500 ;Commercial associate;Higher education;Married;With parents;34;N; 3 ;7
F;N;N; 1 ; 112.500 ;Commercial associate;Higher education;Married;With parents;34;N; 3 ;6
F;N;N; 1 ; 112.500 ;Commercial associate;Higher education;Married;With parents;34;N; 3 ;7
F;N;N; 1 ; 112.500 ;Commercial associate;Higher education;Married;With parents;34;N; 3 ;6
F;N;N; 1 ; 112.500 ;Commercial associate;Higher education;Married;With parents;34;N; 3 ;7
F;N;N; 1 ; 112.500 ;Commercial associate;Higher education;Married;With parents;34;N; 3 ;0
F;N;N; 1 ; 112.500 ;Commercial associate;Higher education;Married;With parents;34;N; 3 ;0
F;N;N; - ; 103.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;67;Y; 2 ;6
F;N;N; - ; 103.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;67;Y; 2 ;6
F;N;N; - ; 103.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;67;Y; 2 ;6
F;N;N; - ; 103.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;67;Y; 2 ;6
F;N;N; - ; 103.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;67;Y; 2 ;0
F;N;N; - ; 103.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;67;Y; 2 ;7
F;Y;Y; - ; 202.500 ;Working;Secondary / secondary special;Married;House / apartment;55;N; 2 ;6
F;Y;Y; - ; 202.500 ;Working;Secondary / secondary special;Married;House / apartment;55;N; 2 ;6
F;Y;Y; - ; 202.500 ;Working;Secondary / secondary special;Married;House / apartment;55;N; 2 ;6
F;Y;Y; - ; 202.500 ;Working;Secondary / secondary special;Married;House / apartment;55;N; 2 ;6
F;Y;Y; - ; 202.500 ;Working;Secondary / secondary special;Married;House / apartment;55;N; 2 ;6
F;N;Y; - ; 135.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;58;Y; 2 ;0
F;N;Y; - ; 135.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;58;Y; 2 ;6
F;N;Y; - ; 135.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;58;Y; 2 ;6
F;N;Y; - ; 135.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;58;Y; 2 ;6
F;N;Y; - ; 135.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;58;Y; 2 ;6
F;N;Y; - ; 135.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;58;Y; 2 ;6
F;N;Y; - ; 135.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;58;Y; 2 ;6
F;N;Y; - ; 135.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;58;Y; 2 ;7
F;N;Y; - ; 135.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;58;Y; 2 ;6
F;N;Y; - ; 135.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;58;Y; 2 ;0
F;N;Y; - ; 135.000 ;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;37;N; 1 ;6
F;N;Y; - ; 135.000 ;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;37;N; 1 ;7
F;N;Y; - ; 135.000 ;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;37;N; 1 ;6
F;N;Y; - ; 135.000 ;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;37;N; 1 ;6
F;N;Y; - ; 135.000 ;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;37;N; 1 ;6
F;N;Y; - ; 67.500 ;Pensioner;Secondary / secondary special;Single / not married;House / apartment;47;Y; 1 ;7
F;N;Y; 3 ; 112.500 ;Working;Higher education;Married;House / apartment;38;N; 5 ;6
F;N;Y; 3 ; 112.500 ;Working;Higher education;Married;House / apartment;38;N; 5 ;6
F;N;Y; 3 ; 112.500 ;Working;Higher education;Married;House / apartment;38;N; 5 ;6
M;N;Y; - ; 54.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;65;Y; 2 ;6
F;N;Y; - ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;49;N; 2 ;6
F;N;Y; - ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;49;N; 2 ;6
M;N;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;29;N; 3 ;6
M;N;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;29;N; 3 ;6
M;N;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;29;N; 3 ;6
M;N;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;29;N; 3 ;6
M;N;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;29;N; 3 ;6
M;N;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;29;N; 3 ;6
M;N;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;29;N; 3 ;7
M;N;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;29;N; 3 ;7
M;N;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;29;N; 3 ;0
M;N;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;29;N; 3 ;6
M;N;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;29;N; 3 ;6
M;N;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;29;N; 3 ;0
M;N;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;29;N; 3 ;6
M;N;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;29;N; 3 ;0
F;N;Y; - ; 67.500 ;Working;Higher education;Married;House / apartment;30;N; 2 ;6
F;N;Y; - ; 67.500 ;Working;Higher education;Married;House / apartment;30;N; 2 ;6
F;N;Y; - ; 67.500 ;Working;Higher education;Married;House / apartment;30;N; 2 ;6
F;N;Y; - ; 67.500 ;Working;Higher education;Married;House / apartment;30;N; 2 ;7
F;N;Y; - ; 67.500 ;Working;Higher education;Married;House / apartment;30;N; 2 ;6
F;N;Y; - ; 67.500 ;Working;Higher education;Married;House / apartment;30;N; 2 ;6
F;N;N; 1 ; 225.000 ;Pensioner;Secondary / secondary special;Married;Municipal apartment;50;Y; 3 ;7
F;N;N; 1 ; 225.000 ;Pensioner;Secondary / secondary special;Married;Municipal apartment;50;Y; 3 ;0
F;N;N; 1 ; 225.000 ;Pensioner;Secondary / secondary special;Married;Municipal apartment;50;Y; 3 ;7
F;N;N; 1 ; 225.000 ;Pensioner;Secondary / secondary special;Married;Municipal apartment;50;Y; 3 ;7
F;N;Y; - ; 180.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;56;Y; 2 ;0
F;N;Y; - ; 180.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;56;Y; 2 ;0
F;N;Y; - ; 180.000 ;Pensioner;Secondary / secondary special;Married;House / apartment;56;Y; 2 ;7
